MODEL,DATA_TYP,MODEL_INDEX,TEST_SPLIT,LAYERS,UNITS,RETURN_SEQUENCE,FORECAST_HORIZON,BATCH_SIZE,EPOCHS,STEPS,OPTIMIZER,LEARNING_RATE,NORMALIZATION,TRAINING_TIME,TEST_TIME,MAE,MSE,RMSE
rnn,Demand,16,0.2,4,128, True,25,32,5,4380,Adam,0.001,None,268.2346606,2.799685478,763.4687504,840913.9632,917.0136112
rnn,Demand,17,0.2,4,128, False,25,32,5,4380,Adam,0.001,None,270.6805389,2.40060997,762.66805,839247.3829,916.1044607
lstm,Demand,0,0.2,1,32, True,25,32,5,4380,Adam,0.001,None,112.576757,2.132299185,3142.669834,10241199.16,3200.187364
lstm,Demand,1,0.2,1,32, False,25,32,5,4380,Adam,0.001,None,105.6653452,1.791976213,3059.256504,9723875.833,3118.312979
lstm,Demand,2,0.2,1,64, True,25,32,5,4380,Adam,0.001,None,107.0736637,2.228042841,2950.879322,9072514.249,3012.061462
lstm,Demand,3,0.2,1,64, False,25,32,5,4380,Adam,0.001,None,113.5404651,1.805174351,2977.153339,9228267.481,3037.80636
lstm,Demand,4,0.2,1,128, True,25,32,5,4380,Adam,0.001,None,111.9171579,1.944814682,2553.838825,6886918.221,2624.293852
lstm,Demand,5,0.2,1,128, False,25,32,5,4380,Adam,0.001,None,111.0273438,1.884959221,2714.081867,7731065.857,2780.479429
lstm,Demand,6,0.2,2,32, True,25,32,5,4380,Adam,0.001,None,167.6597602,2.771004915,2735.131611,7845770.404,2801.03024
lstm,Demand,7,0.2,2,32, False,25,32,5,4380,Adam,0.001,None,168.6000884,2.768597841,2734.149372,7840398.264,2800.071118
lstm,Demand,8,0.2,2,64, True,25,32,5,4380,Adam,0.001,None,169.3621688,2.659442186,2211.227253,5254351.44,2292.237213
lstm,Demand,9,0.2,2,64, False,25,32,5,4380,Adam,0.001,None,166.0732696,2.664874554,2212.826374,5261426.037,2293.779858
lstm,Demand,10,0.2,2,128, True,25,32,5,4380,Adam,0.001,None,173.701489,2.8194592,1223.624857,1862055.433,1364.57152
lstm,Demand,11,0.2,2,128, False,25,32,5,4380,Adam,0.001,None,173.1478367,2.593066931,1226.291578,1868592.275,1366.964621
lstm,Demand,12,0.2,4,32, True,25,32,5,4380,Adam,0.001,None,286.6283047,4.825605154,2738.577228,7864630.712,2804.394892
lstm,Demand,13,0.2,4,32, False,25,32,5,4380,Adam,0.001,None,285.0298676,4.276173353,2737.602253,7859291.571,2803.442807
lstm,Demand,14,0.2,4,64, True,25,32,5,4380,Adam,0.001,None,292.5052462,4.791186094,2216.351642,5277040.079,2297.180898
lstm,Demand,15,0.2,4,64, False,25,32,5,4380,Adam,0.001,None,288.3390164,4.793941498,2217.990436,5284307.052,2298.76207
lstm,Demand,16,0.2,4,128, True,25,32,5,4380,Adam,0.001,None,302.9888735,4.989665031,1230.483412,1878895.54,1370.728106
lstm,Demand,17,0.2,4,128, False,25,32,5,4380,Adam,0.001,None,294.0268104,4.81711936,1229.41135,1876257.296,1369.765417
rnn,Demand,0,0.2,1,32, True,25,64,5,2190,Adam,0.001,None,53.83922172,1.236693621,2939.686054,9006579.573,3001.096395
rnn,Demand,1,0.2,1,32, False,25,64,5,2190,Adam,0.001,None,52.8522017,1.278102636,2940.441334,9011020.713,3001.836223
rnn,Demand,2,0.2,1,64, True,25,64,5,2190,Adam,0.001,None,55.39831495,1.240680933,2599.602741,7122759.888,2668.849919
rnn,Demand,3,0.2,1,64, False,25,64,5,2190,Adam,0.001,None,55.68552065,1.301520824,2597.510883,7111888.264,2666.812379
rnn,Demand,4,0.2,1,128, True,25,64,5,2190,Adam,0.001,None,55.68268013,1.39545846,1949.205877,4164227.156,2040.643809
rnn,Demand,5,0.2,1,128, False,25,64,5,2190,Adam,0.001,None,52.40479302,1.168872833,1946.738239,4154615.248,2038.287332
rnn,Demand,6,0.2,2,32, True,25,64,5,2190,Adam,0.001,None,90.25957465,1.720451593,2932.821888,8966269.702,2994.373006
rnn,Demand,7,0.2,2,32, False,25,64,5,2190,Adam,0.001,None,88.80655289,1.665547132,2932.449817,8964087.408,2994.008585
rnn,Demand,8,0.2,2,64, True,25,64,5,2190,Adam,0.001,None,87.79515028,1.791065693,2589.654133,7071134.003,2659.160394
rnn,Demand,9,0.2,2,64, False,25,64,5,2190,Adam,0.001,None,87.53869581,1.492010593,2589.635395,7071036.955,2659.142146
rnn,Demand,10,0.2,2,128, True,25,64,5,2190,Adam,0.001,None,85.05748439,1.673532009,1936.800373,4116021.161,2028.79796
rnn,Demand,11,0.2,2,128, False,25,64,5,2190,Adam,0.001,None,88.05213022,1.714562654,1934.927204,4108768.761,2027.009808
rnn,Demand,12,0.2,4,32, True,25,64,5,2190,Adam,0.001,None,157.0059316,2.712745667,2933.554279,8970566.185,2995.090347
rnn,Demand,13,0.2,4,32, False,25,64,5,2190,Adam,0.001,None,156.3530514,2.813366652,2933.154499,8968220.791,2994.698781
rnn,Demand,14,0.2,4,64, True,25,64,5,2190,Adam,0.001,None,158.6835997,2.552384615,2590.696369,7076533.153,2660.175399
rnn,Demand,15,0.2,4,64, False,25,64,5,2190,Adam,0.001,None,156.2075663,2.756137133,2590.336017,7074666.16,2659.82446
rnn,Demand,16,0.2,4,128, True,25,64,5,2190,Adam,0.001,None,156.6726091,2.578107595,1934.967121,4108923.235,2027.047911
rnn,Demand,17,0.2,4,128, False,25,64,5,2190,Adam,0.001,None,155.9474669,2.773543596,1935.56966,4111255.385,2027.623088
lstm,Demand,0,0.2,1,32, True,25,64,5,2190,Adam,0.001,None,77.1872375,2.008392811,3203.325611,10626120.45,3259.773067
lstm,Demand,1,0.2,1,32, False,25,64,5,2190,Adam,0.001,None,70.42603064,1.831103325,3178.400593,10467055.8,3235.282956
lstm,Demand,2,0.2,1,64, True,25,64,5,2190,Adam,0.001,None,74.25121522,2.007576466,3146.042011,10262405.81,3203.498995
lstm,Demand,3,0.2,1,64, False,25,64,5,2190,Adam,0.001,None,76.03988791,1.598726034,3154.182758,10313694.35,3211.494099
lstm,Demand,4,0.2,1,128, True,25,64,5,2190,Adam,0.001,None,74.61421275,2.155091524,3082.988956,9869646.381,3141.599335
lstm,Demand,5,0.2,1,128, False,25,64,5,2190,Adam,0.001,None,72.75212193,1.714414597,2967.234058,9169303.432,3028.08577
lstm,Demand,6,0.2,2,32, True,25,64,5,2190,Adam,0.001,None,118.5303676,2.97560811,3007.110828,9407541.01,3067.1715
lstm,Demand,7,0.2,2,32, False,25,64,5,2190,Adam,0.001,None,120.4294052,2.759621143,3010.832447,9429937.499,3070.82033
lstm,Demand,8,0.2,2,64, True,25,64,5,2190,Adam,0.001,None,118.0852895,2.671856165,2746.14101,7906115.924,2811.781628
lstm,Demand,9,0.2,2,64, False,25,64,5,2190,Adam,0.001,None,114.7321105,2.727706909,2744.249164,7895728.953,2809.933977
lstm,Demand,10,0.2,2,128, True,25,64,5,2190,Adam,0.001,None,119.4950426,2.790921688,2233.992634,5355548.563,2314.205817
lstm,Demand,11,0.2,2,128, False,25,64,5,2190,Adam,0.001,None,119.0105581,2.768605471,2233.41988,5352989.836,2313.65292
lstm,Demand,12,0.2,4,32, True,25,64,5,2190,Adam,0.001,None,216.3543558,4.7752316,3012.791584,9441738.604,3072.74122
lstm,Demand,13,0.2,4,32, False,25,64,5,2190,Adam,0.001,None,209.9960353,4.883780479,3013.127979,9443765.695,3073.071053
lstm,Demand,14,0.2,4,64, True,25,64,5,2190,Adam,0.001,None,208.8054261,4.848688841,2749.36623,7923840.142,2814.931641
lstm,Demand,15,0.2,4,64, False,25,64,5,2190,Adam,0.001,None,214.8165197,4.573912144,2749.042377,7922059.468,2814.615332
lstm,Demand,16,0.2,4,128, True,25,64,5,2190,Adam,0.001,None,215.3788822,4.861005306,2239.209064,5378882.71,2319.241839
lstm,Demand,17,0.2,4,128, False,25,64,5,2190,Adam,0.001,None,211.6971135,4.982504368,2238.305866,5374838.626,2318.369821
rnn,Demand,0,0.4,1,32, True,25,32,5,3285,Adam,0.001,None,82.53903341,2.386617899,2693.067684,7617354.473,2759.95552
rnn,Demand,1,0.4,1,32, False,25,32,5,3285,Adam,0.001,None,83.23677397,2.304836988,2694.67962,7626039.174,2761.528413
rnn,Demand,2,0.4,1,64, True,25,32,5,3285,Adam,0.001,None,84.57758641,2.211087227,2189.274502,5157663.544,2271.048996
rnn,Demand,3,0.4,1,64, False,25,32,5,3285,Adam,0.001,None,84.03178167,2.27990222,2188.615322,5154777.728,2270.413559
rnn,Demand,4,0.4,1,128, True,25,32,5,3285,Adam,0.001,None,79.39926744,2.424367189,1239.715242,1901445.113,1378.928973
rnn,Demand,5,0.4,1,128, False,25,32,5,3285,Adam,0.001,None,81.1499269,2.253973007,1237.210337,1895221.821,1376.670557
rnn,Demand,6,0.4,2,32, True,25,32,5,3285,Adam,0.001,None,135.6445994,2.962288141,2690.078029,7601260.505,2757.038358
rnn,Demand,7,0.4,2,32, False,25,32,5,3285,Adam,0.001,None,131.1381383,2.974048376,2690.28146,7602355.033,2757.236847
rnn,Demand,8,0.4,2,64, True,25,32,5,3285,Adam,0.001,None,131.4058125,2.921188593,2180.610317,5119802.056,2262.697959
rnn,Demand,9,0.4,2,64, False,25,32,5,3285,Adam,0.001,None,128.2479484,2.93013382,2181.48373,5123611.966,2263.539698
rnn,Demand,10,0.4,2,128, True,25,32,5,3285,Adam,0.001,None,134.4475653,2.841401339,1227.652289,1871583.775,1368.058396
rnn,Demand,11,0.4,2,128, False,25,32,5,3285,Adam,0.001,None,137.4894786,2.887261391,1228.663379,1874076.138,1368.969006
rnn,Demand,12,0.4,4,32, True,25,32,5,3285,Adam,0.001,None,234.2656672,4.520912409,2689.09042,7595947.986,2756.074742
rnn,Demand,13,0.4,4,32, False,25,32,5,3285,Adam,0.001,None,239.3868399,4.287659645,2688.464931,7592584.388,2755.46446
rnn,Demand,14,0.4,4,64, True,25,32,5,3285,Adam,0.001,None,231.4874566,4.580833912,2180.588833,5119708.358,2262.677254
rnn,Demand,15,0.4,4,64, False,25,32,5,3285,Adam,0.001,None,233.7052069,4.775970697,2179.192348,5113619.992,2261.331464
rnn,Demand,16,0.4,4,128, True,25,32,5,3285,Adam,0.001,None,231.2913663,4.011271,1226.771779,1869414.792,1367.265443
rnn,Demand,17,0.4,4,128, False,25,32,5,3285,Adam,0.001,None,230.5036533,4.404224157,1226.670107,1869164.441,1367.173888
lstm,Demand,0,0.4,1,32, True,25,32,5,3285,Adam,0.001,None,102.0819101,3.464724541,3166.60934,10392155.42,3223.686619
lstm,Demand,1,0.4,1,32, False,25,32,5,3285,Adam,0.001,None,100.8170035,3.128633499,3090.874508,9918245.923,3149.324677
lstm,Demand,2,0.4,1,64, True,25,32,5,3285,Adam,0.001,None,101.3586769,3.035882473,2991.849068,9315901.871,3052.196237
lstm,Demand,3,0.4,1,64, False,25,32,5,3285,Adam,0.001,None,100.8821702,3.348186255,3091.179022,9920128.529,3149.623554
lstm,Demand,4,0.4,1,128, True,25,32,5,3285,Adam,0.001,None,106.2591991,3.237536907,2830.384685,8375818.207,2894.100587
lstm,Demand,5,0.4,1,128, False,25,32,5,3285,Adam,0.001,None,103.3412457,3.175508976,2719.5032,7760438.358,2785.756335
lstm,Demand,6,0.4,2,32, True,25,32,5,3285,Adam,0.001,None,169.4122183,4.712348461,2807.770504,8248315.903,2871.988145
lstm,Demand,7,0.4,2,32, False,25,32,5,3285,Adam,0.001,None,155.8941691,4.805651665,2802.909542,8221042.601,2867.236056
lstm,Demand,8,0.4,2,64, True,25,32,5,3285,Adam,0.001,None,162.6081872,4.972703457,2413.292568,6188721.72,2487.714156
lstm,Demand,9,0.4,2,64, False,25,32,5,3285,Adam,0.001,None,161.2044973,4.896467924,2414.869228,6196334.09,2489.243678
lstm,Demand,10,0.4,2,128, True,25,32,5,3285,Adam,0.001,None,175.04094,4.790191412,1659.080044,3117287.292,1765.584122
lstm,Demand,11,0.4,2,128, False,25,32,5,3285,Adam,0.001,None,156.7662363,5.088393927,1660.015102,3120390.84,1766.462805
lstm,Demand,12,0.4,4,32, True,25,32,5,3285,Adam,0.001,None,285.1198792,8.490297556,2810.594082,8264179.793,2874.748649
lstm,Demand,13,0.4,4,32, False,25,32,5,3285,Adam,0.001,None,274.6673839,8.022548676,2810.010769,8260901.221,2874.178356
lstm,Demand,14,0.4,4,64, True,25,32,5,3285,Adam,0.001,None,285.3177617,8.468036652,2417.779568,6210398.738,2492.067162
lstm,Demand,15,0.4,4,64, False,25,32,5,3285,Adam,0.001,None,281.0658624,8.592025518,2417.054287,6206892.126,2491.363507
lstm,Demand,16,0.4,4,128, True,25,32,5,3285,Adam,0.001,None,287.6322882,9.58722496,1664.013759,3133682.492,1770.221029
lstm,Demand,17,0.4,4,128, False,25,32,5,3285,Adam,0.001,None,289.346504,8.068623066,1664.218838,3134365.04,1770.413805
rnn,Demand,0,0.4,1,32, True,25,64,5,1643,Adam,0.001,None,46.45677829,2.249984026,2966.202602,9163098.578,3027.061046
rnn,Demand,1,0.4,1,32, False,25,64,5,1643,Adam,0.001,None,44.71063948,2.883290291,2963.00823,9144158.573,3023.93098
rnn,Demand,2,0.4,1,64, True,25,64,5,1643,Adam,0.001,None,49.81504393,2.633957624,2705.512478,7684538.468,2772.10001
rnn,Demand,3,0.4,1,64, False,25,64,5,1643,Adam,0.001,None,46.60276651,2.132893562,2707.831925,7697094.557,2774.363811
rnn,Demand,4,0.4,1,128, True,25,64,5,1643,Adam,0.001,None,46.13627934,2.206100941,2212.683844,5260710.628,2293.623907
rnn,Demand,5,0.4,1,128, False,25,64,5,1643,Adam,0.001,None,46.7541914,2.387615681,2212.706785,5260812.222,2293.646054
rnn,Demand,6,0.4,2,32, True,25,64,5,1643,Adam,0.001,None,77.41396761,3.036728382,2956.566494,9106026.133,3017.619282
rnn,Demand,7,0.4,2,32, False,25,64,5,1643,Adam,0.001,None,76.77837467,2.907226324,2956.10516,9103298.415,3017.167283
rnn,Demand,8,0.4,2,64, True,25,64,5,1643,Adam,0.001,None,73.96090651,2.512283802,2697.780178,7642758.589,2764.553958
rnn,Demand,9,0.4,2,64, False,25,64,5,1643,Adam,0.001,None,73.88864803,3.334084749,2699.127468,7650029.789,2765.868722
rnn,Demand,10,0.4,2,128, True,25,64,5,1643,Adam,0.001,None,72.89981651,2.732691526,2202.018154,5213624.651,2283.336298
rnn,Demand,11,0.4,2,128, False,25,64,5,1643,Adam,0.001,None,73.98821473,2.830432415,2201.007412,5209174.328,2282.361568
rnn,Demand,12,0.4,4,32, True,25,64,5,1643,Adam,0.001,None,130.1390295,4.211482763,2956.545132,9105899.815,3017.598352
rnn,Demand,13,0.4,4,32, False,25,64,5,1643,Adam,0.001,None,131.1795778,4.04717803,2956.896114,9107975.331,3017.942235
rnn,Demand,14,0.4,4,64, True,25,64,5,1643,Adam,0.001,None,129.9647205,4.812136889,2697.947048,7643658.975,2764.716798
rnn,Demand,15,0.4,4,64, False,25,64,5,1643,Adam,0.001,None,129.3489182,4.539860725,2697.960537,7643731.759,2764.729961
rnn,Demand,16,0.4,4,128, True,25,64,5,1643,Adam,0.001,None,130.7881467,4.32144475,2201.178921,5209929.341,2282.526964
rnn,Demand,17,0.4,4,128, False,25,64,5,1643,Adam,0.001,None,134.0984054,4.270581484,2201.402553,5210913.903,2282.742627
lstm,Demand,0,0.4,1,32, True,25,64,5,1643,Adam,0.001,None,70.86243725,3.342063189,3180.727093,10481765.54,3237.555488
lstm,Demand,1,0.4,1,32, False,25,64,5,1643,Adam,0.001,None,70.88907647,2.823244095,3180.569366,10480762.19,3237.40053
lstm,Demand,2,0.4,1,64, True,25,64,5,1643,Adam,0.001,None,65.25159621,3.076773167,3130.154308,10162606.69,3187.88436
lstm,Demand,3,0.4,1,64, False,25,64,5,1643,Adam,0.001,None,65.62869406,2.89201498,3099.269848,9970214.29,3157.564614
lstm,Demand,4,0.4,1,128, True,25,64,5,1643,Adam,0.001,None,74.40111923,3.341066837,2999.162517,9359716.506,3059.365376
lstm,Demand,5,0.4,1,128, False,25,64,5,1643,Adam,0.001,None,71.66082287,3.10170579,2993.465252,9325574.914,3053.78043
lstm,Demand,6,0.4,2,32, True,25,64,5,1643,Adam,0.001,None,105.389066,4.516923666,3014.095638,9449513.216,3074.006053
lstm,Demand,7,0.4,2,32, False,25,64,5,1643,Adam,0.001,None,105.2268879,4.633609056,3013.776516,9447589.588,3073.693151
lstm,Demand,8,0.4,2,64, True,25,64,5,1643,Adam,0.001,None,103.3109012,4.709260702,2815.269008,8290480.291,2879.319415
lstm,Demand,9,0.4,2,64, False,25,64,5,1643,Adam,0.001,None,106.1980503,4.735337496,2814.158748,8284230.162,2878.233862
lstm,Demand,10,0.4,2,128, True,25,64,5,1643,Adam,0.001,None,108.4059093,4.49996686,2424.173549,6241358.099,2498.271022
lstm,Demand,11,0.4,2,128, False,25,64,5,1643,Adam,0.001,None,106.1760285,4.744314909,2425.369961,6247160.147,2499.431965
lstm,Demand,12,0.4,4,32, True,25,64,5,1643,Adam,0.001,None,184.4802687,7.730331421,3016.155758,9461936.256,3076.026049
lstm,Demand,13,0.4,4,32, False,25,64,5,1643,Adam,0.001,None,189.4890182,7.7637465,3015.998913,9460990.142,3075.872257
lstm,Demand,14,0.4,4,64, True,25,64,5,1643,Adam,0.001,None,185.7957163,8.197081804,2818.270931,8307391.742,2882.254628
lstm,Demand,15,0.4,4,64, False,25,64,5,1643,Adam,0.001,None,187.3153129,8.159182072,2818.049038,8306141.08,2882.037661
lstm,Demand,16,0.4,4,128, True,25,64,5,1643,Adam,0.001,None,195.0672116,8.138197184,2430.40591,6271613.59,2504.318987
lstm,Demand,17,0.4,4,128, False,25,64,5,1643,Adam,0.001,None,189.2597365,7.847537518,2431.351589,6276211.25,2505.236765
